eventID,PrecipitatingEvent,UnsafeManeuverType,FrameCount,FrameRate,EventStartFrame,EventEndFrame,VideoStart,VideoEnd,TimeseriesBegin,TimeseriesEnd,Dataset
151611061,Subject over left edge of road,5,442,15,319,425,10,451,26700,55900,validation
138290345,Other vehicle ahead - decelerating,4,440,15,322,449,11,450,366800,396000,train
151573806,Other vehicle ahead - decelerating,4,446,15,311,369,6,451,1335400,1364900,test
151352291,Subject vehicle backing,7,449,15,304,436,2,450,99200,128900,validation
135280160,Animal in roadway,9,448,15,306,426,3,450,545300,574900,train
61432356,Other vehicle lane change - left other,2,438,15,326,369,13,450,1018900,1047900,train
61426785,Other vehicle lane change - right in front of subject,2,442,15,318,414,9,450,280700,310000,train
151569135,Other vehicle ahead - decelerating,4,450,15,299,398,0,449,2651100,2680900,train
151856646,Other vehicle entering intersection - left turn across path,3,449,15,306,379,3,451,139200,168900,train
61216950,Subject over right edge of road,5,450,15,299,366,0,449,594100,623900,train
61385934,Other vehicle ahead - slowed and stopped 2 seconds or less,4,440,15,319,410,10,449,645800,674900,train
150714460,Subject lane change - right behind vehicle,0,438,15,328,395,14,451,500900,529900,train
151591140,Pedestrian in roadway,9,449,15,303,340,2,450,1261200,1290900,test
61426958,Other event not attributed to subject vehicle,8,442,15,316,343,8,449,844600,873900,train
138361445,Other vehicle ahead - stopped on roadway more than 2 seconds,4,449,15,299,372,0,448,2692100,2721800,train
142017441,Other vehicle ahead - decelerating,4,443,15,315,372,8,450,2365600,2395000,train
131286507,Other vehicle ahead - slowed and stopped 2 seconds or less,4,439,15,322,366,11,449,1451800,1480900,train
116592038,Object in roadway,9,444,15,311,379,6,449,50500,79900,validation
151595570,Other vehicle ahead - decelerating,4,437,15,329,381,15,451,701000,730000,train
151574083,Other vehicle ahead - decelerating,4,450,15,303,360,2,451,3497100,3526900,train
151570565,Other vehicle lane change - right in front of subject,2,444,15,316,393,8,451,358600,388000,train
151581055,"Subject lane change - left, sideswipe threat",0,443,15,317,352,9,451,863800,893200,train
135947114,Other vehicle ahead - decelerating,4,437,15,325,383,13,449,534000,562900,train
61432381,Pedestrian in roadway,9,440,15,321,358,11,450,154800,183900,train
151569685,"Other vehicle lane change - left, sideswipe threat",2,446,15,311,357,6,451,4607400,4636900,train
143293308,Other vehicle lane change - left in front of subject,2,445,15,312,361,6,450,1391500,1420900,train
151574093,Other vehicle lane change - right in front of subject,2,443,15,318,360,9,451,4373600,4403000,train
131785447,Other vehicle ahead - slowed and stopped 2 seconds or less,4,441,15,319,343,10,450,494800,523900,test
60632621,Animal in roadway,9,449,15,304,340,2,450,296300,326000,train
131846364,Other vehicle ahead - decelerating,4,438,15,326,417,13,450,85900,114900,train
131846365,Other vehicle lane change - left in front of subject,2,447,15,308,361,4,450,893300,922900,train
151865111,Other vehicle ahead - decelerating,4,442,15,318,359,9,450,6468700,6497900,train
138607557,Subject in intersection - passing through,7,448,15,307,431,4,451,6300,35900,train
132522482,Subject over right edge of road,5,443,15,313,360,7,449,787600,816900,test
61432374,Subject over left lane line,0,444,15,311,377,6,449,591500,620900,validation
128906334,Subject over left edge of road,5,445,15,310,363,5,449,1859400,1888900,validation
61216643,Subject over right edge of road,5,449,15,298,346,0,448,553100,582800,train
151859374,Other vehicle lane change - left in front of subject,2,446,15,312,331,6,451,11014900,11044500,train
151569063,Subject in intersection - turning right,1,438,15,328,413,14,451,887900,916900,train
61432322,Other vehicle entering intersection - turning same direction,3,447,15,307,367,4,450,90500,120100,train
151859433,"Other vehicle lane change - left, sideswipe threat",2,440,15,323,361,11,450,793800,822900,train
151568619,Other vehicle ahead - decelerating,4,438,15,326,385,13,450,1175900,1204900,test
151854731,"Other vehicle lane change - right, sideswipe threat",2,446,15,312,347,6,451,2563500,2593000,train
151586577,"Other vehicle lane change - right, sideswipe threat",2,445,15,313,369,7,451,157500,186900,test
61427007,Animal approaching roadway,9,437,15,327,357,14,450,1406000,1435000,test
151580979,"Other vehicle lane change - right, sideswipe threat",2,448,15,305,373,3,450,794200,823900,train
61426963,Other vehicle ahead - slowed and stopped 2 seconds or less,4,446,15,309,371,5,450,904400,933900,train
61426942,Animal approaching roadway,9,443,15,316,348,8,450,1173600,1203000,train
151568670,Subject over right edge of road,5,446,15,295,349,0,445,609500,639100,train
129878720,Subject over right edge of road,5,449,15,303,420,2,450,281200,310900,test
138214912,Other vehicle ahead - stopped on roadway more than 2 seconds,4,446,15,308,372,4,449,333600,363100,train
151568464,Subject in intersection - turning left,1,449,15,305,348,3,451,475300,505000,train
61432389,Animal in roadway,9,444,15,292,359,0,443,1032800,1062200,test
151866510,Other vehicle ahead - decelerating,4,442,15,318,360,9,450,1185700,1214900,validation
134934906,Subject over right edge of road,5,430,15,279,359,0,429,577400,605900,train
131795642,Animal approaching roadway,9,441,15,320,355,10,450,615800,645000,train
151866520,Other vehicle entering intersection - straight across path,3,437,15,328,340,14,450,45000,73900,train
150884010,Other vehicle entering intersection - turning same direction,3,449,15,303,382,2,450,60200,89900,train
61426806,Animal in roadway,9,445,15,312,349,6,450,1019500,1049000,validation
61385913,Other vehicle entering intersection - left turn across path,3,438,15,324,428,12,449,252900,281900,train
151609727,Other vehicle ahead - decelerating,4,440,15,324,363,12,451,971800,1001000,train
2834107,Other vehicle ahead - slowed and stopped 2 seconds or less,4,450,15,299,366,0,449,592700,622400,train
151606614,Other vehicle entering intersection - turning same direction,3,446,15,310,342,5,450,580700,610200,train
142565026,Other vehicle ahead - at a slower constant speed,4,439,15,324,396,12,450,3382800,3411900,train
151574339,Other vehicle lane change - right in front of subject,2,435,15,283,352,0,434,971100,999900,train
61432384,Pedalcyclist/other non-motorist in roadway,9,332,15,292,340,56,387,5700,27600,train
131821500,Other vehicle lane change - right in front of subject,2,431,15,280,329,0,430,991500,1020100,train
151859800,Other vehicle lane change - left in front of subject,2,441,15,322,391,11,451,568800,598000,train
151581848,"Subject lane change - left, sideswipe threat",0,449,15,299,366,0,448,1310200,1339900,train
142005165,Other vehicle ahead - decelerating,4,446,15,310,372,5,450,1291400,1321000,test
151859789,Other vehicle lane change - left in front of subject,2,448,15,308,339,4,451,170300,200000,train
151854724,Other vehicle lane change - left in front of subject,2,450,15,304,451,2,451,766400,796200,train
151593373,"Subject lane change - left, sideswipe threat",0,450,15,304,402,2,451,200100,229900,train
61426921,Other vehicle entering intersection - left turn across path,3,442,15,318,349,9,450,1355700,1385000,train
61426775,Other vehicle from parallel/diagonal parking lane,2,440,15,322,384,11,450,430800,460000,test
30879244,Other vehicle ahead - slowed and stopped 2 seconds or less,4,442,15,316,353,8,449,465700,494900,train
151856567,"Subject lane change - right, sideswipe threat",0,449,15,301,448,1,449,635100,664800,train
151864590,Animal in roadway,9,445,15,314,333,7,451,1028500,1057900,train
131795643,Other vehicle entering intersection - turning same direction,3,417,15,265,296,0,416,466100,493700,train
61426944,Other vehicle lane change - left in front of subject,2,445,15,313,357,6,450,357400,386900,train
115730585,Other vehicle ahead - decelerating,4,444,15,311,356,6,449,307500,336900,train
128888407,Other vehicle ahead - stopped on roadway more than 2 seconds,4,444,15,314,360,7,450,342500,371900,validation
30881809,"Subject vehicle, other",7,441,15,319,447,10,450,363800,393000,train
61426961,Other vehicle ahead - slowed and stopped 2 seconds or less,4,445,15,309,413,5,449,194500,223900,train
151866525,Other vehicle ahead - slowed and stopped 2 seconds or less,4,447,15,309,359,5,451,1967400,1997000,train
61426990,Other vehicle entering intersection - straight across path,3,449,15,303,380,2,450,296200,325900,test
138077515,Other vehicle ahead - decelerating,4,443,15,316,418,8,450,883600,913000,train
151856784,Object in roadway,9,444,15,316,400,8,451,534600,563900,train
151864973,Other vehicle ahead - slowed and stopped 2 seconds or less,4,450,15,303,419,2,451,480200,510000,train
61426789,"Other vehicle lane change - right, sideswipe threat",2,441,15,318,369,9,449,536000,565200,train
61426821,"Subject lane change - left, sideswipe threat",0,447,15,308,325,4,450,234400,264000,train
61427024,Other vehicle ahead - decelerating,4,449,15,303,353,2,450,15200,44900,train
135124418,Subject over right edge of road,5,442,15,315,420,8,449,990700,1019900,train
151553240,Subject vehicle backing,7,451,15,518,766,210,660,61000,90900,train
138230791,Other vehicle - making U-turn,3,449,15,299,359,0,448,874100,903800,train
128888405,Other vehicle ahead - slowed and stopped 2 seconds or less,4,446,15,308,380,5,450,424500,454000,train
151568925,Subject in intersection - turning left,1,438,15,328,376,14,451,1278900,1307900,validation
2880466,Other vehicle ahead - decelerating,4,446,15,307,366,4,449,2511400,2540900,validation
138629914,Object in roadway,9,445,15,308,407,5,449,334500,363900,train
151569054,Subject in intersection - turning right,1,439,15,325,447,12,450,327800,356900,train
138220689,Other vehicle entering intersection - turning onto opposite direction,3,445,15,310,347,5,449,669500,698900,train
151859779,"Other vehicle lane change - left, sideswipe threat",2,438,15,326,455,13,450,1175900,1204900,train
61427013,Subject lane change - left in front of vehicle,0,444,15,314,393,7,450,1290600,1320000,test
61432339,Subject in intersection - turning left,1,446,15,308,349,4,449,317400,346900,train
10556974,Other vehicle ahead - decelerating,4,449,15,298,337,0,448,512100,541800,train
128888415,Other vehicle entering intersection - turning same direction,3,446,15,307,371,4,449,375400,404900,train
138351616,Other vehicle ahead - decelerating,4,450,15,298,336,0,449,2686100,2715900,test
151582039,"Subject lane change - left, sideswipe threat",0,447,15,307,407,4,450,2384400,2414000,train
151581049,Other vehicle ahead - decelerating,4,441,15,322,423,11,451,2090800,2119900,train
133190054,"Other vehicle lane change - right, sideswipe threat",2,443,15,316,352,8,450,1147600,1177000,train
131785459,Subject over right edge of road,5,444,15,294,341,0,443,479600,509000,train
132371108,Subject over right edge of road,5,438,15,325,397,13,450,6100,35100,validation
132522486,Subject over right edge of road,5,447,15,307,351,4,450,676400,706100,validation
135449596,Animal in roadway,9,449,15,298,337,0,448,3009300,3039000,train
115730584,Other vehicle ahead - decelerating,4,449,15,303,375,2,450,702300,732000,train
116162985,Pedestrian in roadway,9,448,15,306,354,3,450,918300,947900,train
116163182,Pedestrian in roadway,9,451,15,300,347,0,450,1483100,1512900,train
151607854,Other vehicle ahead - decelerating,4,443,15,319,358,9,451,264600,293900,train
115728040,Subject over right edge of road,5,439,15,321,397,11,449,1931900,1960900,train
151097884,Other vehicle - making U-turn,3,439,15,323,372,12,450,79800,108900,train
132520923,Subject over right edge of road,5,444,15,313,356,7,450,809600,839000,train
151859535,Animal in roadway,9,445,15,312,379,6,450,661400,690900,train
151573782,"Other vehicle lane change - right, sideswipe threat",2,447,15,307,355,4,450,781300,810900,train
61426777,Other vehicle entering intersection - turning same direction,3,440,15,320,386,10,449,722800,751900,train
61216937,Subject over right edge of road,5,442,15,317,385,9,450,32700,61900,train
151570819,Other vehicle ahead - stopped on roadway more than 2 seconds,4,448,15,308,379,4,451,294300,323900,train
151569740,Other vehicle ahead - decelerating,4,448,15,308,389,4,451,5558300,5587900,train
151587531,Other vehicle lane change - right other,2,447,15,310,438,5,451,7360300,7389900,train
64553426,"Subject lane change - left, sideswipe threat",0,446,15,306,384,4,449,528400,557900,train
61386950,Animal in roadway,9,446,15,307,353,4,449,3644400,3673900,test
151551902,Subject over left edge of road,5,451,15,302,361,1,451,129100,158900,train
131648740,Subject over right edge of road,5,445,15,312,401,6,450,1562500,1591900,test
128906378,Other vehicle lane change - left in front of subject,2,445,15,309,366,5,449,327500,356900,train
151352120,Subject vehicle - end departure,5,448,15,307,384,4,451,743300,772900,validation
151859924,Pedalcyclist/other non-motorist in roadway,9,450,15,302,339,1,450,922100,951900,train
61385931,Other vehicle ahead - decelerating,4,448,15,304,382,2,449,454300,483900,train
64553433,Other vehicle from parallel/diagonal parking lane,2,447,15,305,339,3,449,132300,162000,train
138309823,Subject over right edge of road,5,443,15,314,363,7,449,793600,822900,test
151565099,Subject vehicle ahead - at a slower constant speed,8,447,15,295,389,0,446,925400,955000,train
